Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14006_001
"060371048221","15000US060371048221","Block Group 1, Census Tract 1048.22, Los Angeles County, California","Block Group 1, Census Tract 1048.22, Los Angeles County, California","CA","150","00","ACSSF","0027271",,,,,"06","037",,,,"104822","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40167
"060371060101","15000US060371060101","Block Group 1, Census Tract 1060.10, Los Angeles County, California","Block Group 1, Census Tract 1060.10, Los Angeles County, California","CA","150","00","ACSSF","0027272",,,,,"06","037",,,,"106010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107522
"060371060201","15000US060371060201","Block Group 1, Census Tract 1060.20, Los Angeles County, California","Block Group 1, Census Tract 1060.20, Los Angeles County, California","CA","150","00","ACSSF","0027273",,,,,"06","037",,,,"106020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98364
"060371060202","15000US060371060202","Block Group 2, Census Tract 1060.20, Los Angeles County, California","Block Group 2, Census Tract 1060.20, Los Angeles County, California","CA","150","00","ACSSF","0027274",,,,,"06","037",,,,"106020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97688
"060371061111","15000US060371061111","Block Group 1, Census Tract 1061.11, Los Angeles County, California","Block Group 1, Census Tract 1061.11, Los Angeles County, California","CA","150","00","ACSSF","0027275",,,,,"06","037",,,,"106111","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97393
"060371061112","15000US060371061112","Block Group 2, Census Tract 1061.11, Los Angeles County, California","Block Group 2, Census Tract 1061.11, Los Angeles County, California","CA","150","00","ACSSF","0027276",,,,,"06","037",,,,"106111","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101959
"060371061121","15000US060371061121","Block Group 1, Census Tract 1061.12, Los Angeles County, California","Block Group 1, Census Tract 1061.12, Los Angeles County, California","CA","150","00","ACSSF","0027277",,,,,"06","037",,,,"106112","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65079
"060371061122","15000US060371061122","Block Group 2, Census Tract 1061.12, Los Angeles County, California","Block Group 2, Census Tract 1061.12, Los Angeles County, California","CA","150","00","ACSSF","0027278",,,,,"06","037",,,,"106112","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109680
"060371061131","15000US060371061131","Block Group 1, Census Tract 1061.13, Los Angeles County, California","Block Group 1, Census Tract 1061.13, Los Angeles County, California","CA","150","00","ACSSF","0027279",,,,,"06","037",,,,"106113","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73417
"060371061132","15000US060371061132","Block Group 2, Census Tract 1061.13, Los Angeles County, California","Block Group 2, Census Tract 1061.13, Los Angeles County, California","CA","150","00","ACSSF","0027280",,,,,"06","037",,,,"106113","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89281
"060371061141","15000US060371061141","Block Group 1, Census Tract 1061.14, Los Angeles County, California","Block Group 1, Census Tract 1061.14, Los Angeles County, California","CA","150","00","ACSSF","0027281",,,,,"06","037",,,,"106114","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51707
"060371061142","15000US060371061142","Block Group 2, Census Tract 1061.14, Los Angeles County, California","Block Group 2, Census Tract 1061.14, Los Angeles County, California","CA","150","00","ACSSF","0027282",,,,,"06","037",,,,"106114","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60579
"060371064031","15000US060371064031","Block Group 1, Census Tract 1064.03, Los Angeles County, California","Block Group 1, Census Tract 1064.03, Los Angeles County, California","CA","150","00","ACSSF","0027283",,,,,"06","037",,,,"106403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63985
"060371064032","15000US060371064032","Block Group 2, Census Tract 1064.03, Los Angeles County, California","Block Group 2, Census Tract 1064.03, Los Angeles County, California","CA","150","00","ACSSF","0027284",,,,,"06","037",,,,"106403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81041
"060371064033","15000US060371064033","Block Group 3, Census Tract 1064.03, Los Angeles County, California","Block Group 3, Census Tract 1064.03, Los Angeles County, California","CA","150","00","ACSSF","0027285",,,,,"06","037",,,,"106403","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70310
"060371064051","15000US060371064051","Block Group 1, Census Tract 1064.05, Los Angeles County, California","Block Group 1, Census Tract 1064.05, Los Angeles County, California","CA","150","00","ACSSF","0027286",,,,,"06","037",,,,"106405","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63165
"060371064052","15000US060371064052","Block Group 2, Census Tract 1064.05, Los Angeles County, California","Block Group 2, Census Tract 1064.05, Los Angeles County, California","CA","150","00","ACSSF","0027287",,,,,"06","037",,,,"106405","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68412
"060371064053","15000US060371064053","Block Group 3, Census Tract 1064.05, Los Angeles County, California","Block Group 3, Census Tract 1064.05, Los Angeles County, California","CA","150","00","ACSSF","0027288",,,,,"06","037",,,,"106405","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68505
"060371064061","15000US060371064061","Block Group 1, Census Tract 1064.06, Los Angeles County, California","Block Group 1, Census Tract 1064.06, Los Angeles County, California","CA","150","00","ACSSF","0027289",,,,,"06","037",,,,"106406","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80626
"060371064062","15000US060371064062","Block Group 2, Census Tract 1064.06, Los Angeles County, California","Block Group 2, Census Tract 1064.06, Los Angeles County, California","CA","150","00","ACSSF","0027290",,,,,"06","037",,,,"106406","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71955
"060371064063","15000US060371064063","Block Group 3, Census Tract 1064.06, Los Angeles County, California","Block Group 3, Census Tract 1064.06, Los Angeles County, California","CA","150","00","ACSSF","0027291",,,,,"06","037",,,,"106406","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92389
"060371064071","15000US060371064071","Block Group 1, Census Tract 1064.07, Los Angeles County, California","Block Group 1, Census Tract 1064.07, Los Angeles County, California","CA","150","00","ACSSF","0027292",,,,,"06","037",,,,"106407","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38199
"060371064072","15000US060371064072","Block Group 2, Census Tract 1064.07, Los Angeles County, California","Block Group 2, Census Tract 1064.07, Los Angeles County, California","CA","150","00","ACSSF","0027293",,,,,"06","037",,,,"106407","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39589
"060371064081","15000US060371064081","Block Group 1, Census Tract 1064.08, Los Angeles County, California","Block Group 1, Census Tract 1064.08, Los Angeles County, California","CA","150","00","ACSSF","0027294",,,,,"06","037",,,,"106408","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54596
"060371064082","15000US060371064082","Block Group 2, Census Tract 1064.08, Los Angeles County, California","Block Group 2, Census Tract 1064.08, Los Angeles County, California","CA","150","00","ACSSF","0027295",,,,,"06","037",,,,"106408","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37146
"060371065101","15000US060371065101","Block Group 1, Census Tract 1065.10, Los Angeles County, California","Block Group 1, Census Tract 1065.10, Los Angeles County, California","CA","150","00","ACSSF","0027296",,,,,"06","037",,,,"106510","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67154
"060371065102","15000US060371065102","Block Group 2, Census Tract 1065.10, Los Angeles County, California","Block Group 2, Census Tract 1065.10, Los Angeles County, California","CA","150","00","ACSSF","0027297",,,,,"06","037",,,,"106510","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87627
"060371065103","15000US060371065103","Block Group 3, Census Tract 1065.10, Los Angeles County, California","Block Group 3, Census Tract 1065.10, Los Angeles County, California","CA","150","00","ACSSF","0027298",,,,,"06","037",,,,"106510","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124267
"060371065201","15000US060371065201","Block Group 1, Census Tract 1065.20, Los Angeles County, California","Block Group 1, Census Tract 1065.20, Los Angeles County, California","CA","150","00","ACSSF","0027299",,,,,"06","037",,,,"106520","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68914
"060371065202","15000US060371065202","Block Group 2, Census Tract 1065.20, Los Angeles County, California","Block Group 2, Census Tract 1065.20, Los Angeles County, California","CA","150","00","ACSSF","0027300",,,,,"06","037",,,,"106520","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43225
"060371065203","15000US060371065203","Block Group 3, Census Tract 1065.20, Los Angeles County, California","Block Group 3, Census Tract 1065.20, Los Angeles County, California","CA","150","00","ACSSF","0027301",,,,,"06","037",,,,"106520","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86097
"060371066031","15000US060371066031","Block Group 1, Census Tract 1066.03, Los Angeles County, California","Block Group 1, Census Tract 1066.03, Los Angeles County, California","CA","150","00","ACSSF","0027302",,,,,"06","037",,,,"106603","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120510
"060371066032","15000US060371066032","Block Group 2, Census Tract 1066.03, Los Angeles County, California","Block Group 2, Census Tract 1066.03, Los Angeles County, California","CA","150","00","ACSSF","0027303",,,,,"06","037",,,,"106603","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133302
"060371066041","15000US060371066041","Block Group 1, Census Tract 1066.04, Los Angeles County, California","Block Group 1, Census Tract 1066.04, Los Angeles County, California","CA","150","00","ACSSF","0027304",,,,,"06","037",,,,"106604","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77923
"060371066042","15000US060371066042","Block Group 2, Census Tract 1066.04, Los Angeles County, California","Block Group 2, Census Tract 1066.04, Los Angeles County, California","CA","150","00","ACSSF","0027305",,,,,"06","037",,,,"106604","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61023
"060371066043","15000US060371066043","Block Group 3, Census Tract 1066.04, Los Angeles County, California","Block Group 3, Census Tract 1066.04, Los Angeles County, California","CA","150","00","ACSSF","0027306",,,,,"06","037",,,,"106604","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29578
"060371066044","15000US060371066044","Block Group 4, Census Tract 1066.04, Los Angeles County, California","Block Group 4, Census Tract 1066.04, Los Angeles County, California","CA","150","00","ACSSF","0027307",,,,,"06","037",,,,"106604","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53092
"060371066411","15000US060371066411","Block Group 1, Census Tract 1066.41, Los Angeles County, California","Block Group 1, Census Tract 1066.41, Los Angeles County, California","CA","150","00","ACSSF","0027308",,,,,"06","037",,,,"106641","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143080
"060371066421","15000US060371066421","Block Group 1, Census Tract 1066.42, Los Angeles County, California","Block Group 1, Census Tract 1066.42, Los Angeles County, California","CA","150","00","ACSSF","0027309",,,,,"06","037",,,,"106642","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112930
"060371066422","15000US060371066422","Block Group 2, Census Tract 1066.42, Los Angeles County, California","Block Group 2, Census Tract 1066.42, Los Angeles County, California","CA","150","00","ACSSF","0027310",,,,,"06","037",,,,"106642","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66399
"060371066423","15000US060371066423","Block Group 3, Census Tract 1066.42, Los Angeles County, California","Block Group 3, Census Tract 1066.42, Los Angeles County, California","CA","150","00","ACSSF","0027311",,,,,"06","037",,,,"106642","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69201
"060371066431","15000US060371066431","Block Group 1, Census Tract 1066.43, Los Angeles County, California","Block Group 1, Census Tract 1066.43, Los Angeles County, California","CA","150","00","ACSSF","0027312",,,,,"06","037",,,,"106643","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160881
"060371066432","15000US060371066432","Block Group 2, Census Tract 1066.43, Los Angeles County, California","Block Group 2, Census Tract 1066.43, Los Angeles County, California","CA","150","00","ACSSF","0027313",,,,,"06","037",,,,"106643","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181240
"060371066433","15000US060371066433","Block Group 3, Census Tract 1066.43, Los Angeles County, California","Block Group 3, Census Tract 1066.43, Los Angeles County, California","CA","150","00","ACSSF","0027314",,,,,"06","037",,,,"106643","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89036
"060371066451","15000US060371066451","Block Group 1, Census Tract 1066.45, Los Angeles County, California","Block Group 1, Census Tract 1066.45, Los Angeles County, California","CA","150","00","ACSSF","0027315",,,,,"06","037",,,,"106645","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79939
"060371066452","15000US060371066452","Block Group 2, Census Tract 1066.45, Los Angeles County, California","Block Group 2, Census Tract 1066.45, Los Angeles County, California","CA","150","00","ACSSF","0027316",,,,,"06","037",,,,"106645","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147409
"060371066461","15000US060371066461","Block Group 1, Census Tract 1066.46, Los Angeles County, California","Block Group 1, Census Tract 1066.46, Los Angeles County, California","CA","150","00","ACSSF","0027317",,,,,"06","037",,,,"106646","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130699
"060371066462","15000US060371066462","Block Group 2, Census Tract 1066.46, Los Angeles County, California","Block Group 2, Census Tract 1066.46, Los Angeles County, California","CA","150","00","ACSSF","0027318",,,,,"06","037",,,,"106646","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113181
"060371066481","15000US060371066481","Block Group 1, Census Tract 1066.48, Los Angeles County, California","Block Group 1, Census Tract 1066.48, Los Angeles County, California","CA","150","00","ACSSF","0027319",,,,,"06","037",,,,"106648","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70719
"060371066482","15000US060371066482","Block Group 2, Census Tract 1066.48, Los Angeles County, California","Block Group 2, Census Tract 1066.48, Los Angeles County, California","CA","150","00","ACSSF","0027320",,,,,"06","037",,,,"106648","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35394
"060371066491","15000US060371066491","Block Group 1, Census Tract 1066.49, Los Angeles County, California","Block Group 1, Census Tract 1066.49, Los Angeles County, California","CA","150","00","ACSSF","0027321",,,,,"06","037",,,,"106649","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103674
"060371066492","15000US060371066492","Block Group 2, Census Tract 1066.49, Los Angeles County, California","Block Group 2, Census Tract 1066.49, Los Angeles County, California","CA","150","00","ACSSF","0027322",,,,,"06","037",,,,"106649","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91488
"060371070101","15000US060371070101","Block Group 1, Census Tract 1070.10, Los Angeles County, California","Block Group 1, Census Tract 1070.10, Los Angeles County, California","CA","150","00","ACSSF","0027323",,,,,"06","037",,,,"107010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79281
"060371070201","15000US060371070201","Block Group 1, Census Tract 1070.20, Los Angeles County, California","Block Group 1, Census Tract 1070.20, Los Angeles County, California","CA","150","00","ACSSF","0027324",,,,,"06","037",,,,"107020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74161
"060371070202","15000US060371070202","Block Group 2, Census Tract 1070.20, Los Angeles County, California","Block Group 2, Census Tract 1070.20, Los Angeles County, California","CA","150","00","ACSSF","0027325",,,,,"06","037",,,,"107020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55421
"060371081011","15000US060371081011","Block Group 1, Census Tract 1081.01, Los Angeles County, California","Block Group 1, Census Tract 1081.01, Los Angeles County, California","CA","150","00","ACSSF","0027326",,,,,"06","037",,,,"108101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118435
"060371081021","15000US060371081021","Block Group 1, Census Tract 1081.02, Los Angeles County, California","Block Group 1, Census Tract 1081.02, Los Angeles County, California","CA","150","00","ACSSF","0027327",,,,,"06","037",,,,"108102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117601
"060371081031","15000US060371081031","Block Group 1, Census Tract 1081.03, Los Angeles County, California","Block Group 1, Census Tract 1081.03, Los Angeles County, California","CA","150","00","ACSSF","0027328",,,,,"06","037",,,,"108103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158522
"060371081032","15000US060371081032","Block Group 2, Census Tract 1081.03, Los Angeles County, California","Block Group 2, Census Tract 1081.03, Los Angeles County, California","CA","150","00","ACSSF","0027329",,,,,"06","037",,,,"108103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167276
"060371081041","15000US060371081041","Block Group 1, Census Tract 1081.04, Los Angeles County, California","Block Group 1, Census Tract 1081.04, Los Angeles County, California","CA","150","00","ACSSF","0027330",,,,,"06","037",,,,"108104","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128775
"060371082011","15000US060371082011","Block Group 1, Census Tract 1082.01, Los Angeles County, California","Block Group 1, Census Tract 1082.01, Los Angeles County, California","CA","150","00","ACSSF","0027331",,,,,"06","037",,,,"108201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116431
"060371082012","15000US060371082012","Block Group 2, Census Tract 1082.01, Los Angeles County, California","Block Group 2, Census Tract 1082.01, Los Angeles County, California","CA","150","00","ACSSF","0027332",,,,,"06","037",,,,"108201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126740
"060371082021","15000US060371082021","Block Group 1, Census Tract 1082.02, Los Angeles County, California","Block Group 1, Census Tract 1082.02, Los Angeles County, California","CA","150","00","ACSSF","0027333",,,,,"06","037",,,,"108202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145226
"060371091001","15000US060371091001","Block Group 1, Census Tract 1091, Los Angeles County, California","Block Group 1, Census Tract 1091, Los Angeles County, California","CA","150","00","ACSSF","0027334",,,,,"06","037",,,,"109100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37959
"060371091002","15000US060371091002","Block Group 2, Census Tract 1091, Los Angeles County, California","Block Group 2, Census Tract 1091, Los Angeles County, California","CA","150","00","ACSSF","0027335",,,,,"06","037",,,,"109100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70579
"060371092001","15000US060371092001","Block Group 1, Census Tract 1092, Los Angeles County, California","Block Group 1, Census Tract 1092, Los Angeles County, California","CA","150","00","ACSSF","0027336",,,,,"06","037",,,,"109200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124750
"060371092002","15000US060371092002","Block Group 2, Census Tract 1092, Los Angeles County, California","Block Group 2, Census Tract 1092, Los Angeles County, California","CA","150","00","ACSSF","0027337",,,,,"06","037",,,,"109200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86500
"060371092003","15000US060371092003","Block Group 3, Census Tract 1092, Los Angeles County, California","Block Group 3, Census Tract 1092, Los Angeles County, California","CA","150","00","ACSSF","0027338",,,,,"06","037",,,,"109200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72096
"060371093001","15000US060371093001","Block Group 1, Census Tract 1093, Los Angeles County, California","Block Group 1, Census Tract 1093, Los Angeles County, California","CA","150","00","ACSSF","0027339",,,,,"06","037",,,,"109300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109333
"060371093002","15000US060371093002","Block Group 2, Census Tract 1093, Los Angeles County, California","Block Group 2, Census Tract 1093, Los Angeles County, California","CA","150","00","ACSSF","0027340",,,,,"06","037",,,,"109300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80622
