Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A10010_001,SE_A10010_002,SE_A10010_003,SE_A10010_004,SE_A10010_005,SE_A10010_006,SE_A10010_007,SE_A10010_008,SE_A10010_009,SE_A10010_010,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010
"06037291130","Census Tract 2911.30, Los Angeles County, California","ACSSF","ca","140","00","0005248",,,,,"06","037",,,"291130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037291130","Census Tract 2911.30",,,,3361,3361,983,466,0,338,0,1350,224,952,251,206,0,136,0,312,47,541,60,242,36,119,0,12,0,68,7,13,89
"06037291210","Census Tract 2912.10, Los Angeles County, California","ACSSF","ca","140","00","0005249",,,,,"06","037",,,"291210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037291210","Census Tract 2912.10",,,,4960,4960,868,877,13,973,3,1700,526,1679,328,451,0,396,0,381,123,675,127,908,167,219,0,160,0,292,70,42,457
"06037291220","Census Tract 2912.20, Los Angeles County, California","ACSSF","ca","140","00","0005250",,,,,"06","037",,,"291220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037291220","Census Tract 2912.20",,,,3310,3310,528,479,49,737,0,1281,236,1081,220,149,6,295,0,380,31,525,93,662,118,95,6,115,0,307,21,23,425
"06037291300","Census Tract 2913, Los Angeles County, California","ACSSF","ca","140","00","0005251",,,,,"06","037",,,"291300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037291300","Census Tract 2913",,,,3143,3143,578,311,12,1457,33,285,467,1114,161,148,12,548,8,47,190,211,90,293,33,128,8,90,0,5,29,22,25
"06037292001","Census Tract 2920.01, Los Angeles County, California","ACSSF","ca","140","00","0005252",,,,,"06","037",,,"292001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037292001","Census Tract 2920.01",,,,4582,4582,495,488,0,1182,0,2129,288,1384,180,168,0,381,0,527,128,595,112,1126,102,168,0,245,0,483,128,95,490
"06037292002","Census Tract 2920.02, Los Angeles County, California","ACSSF","ca","140","00","0005253",,,,,"06","037",,,"292002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037292002","Census Tract 2920.02",,,,1932,1932,588,49,0,335,0,463,497,510,257,0,0,112,0,85,56,180,199,150,88,0,0,12,0,31,19,64,55
"06037293203","Census Tract 2932.03, Los Angeles County, California","ACSSF","ca","140","00","0005254",,,,,"06","037",,,"293203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037293203","Census Tract 2932.03",,,,3134,3134,1108,313,0,486,0,987,240,1042,435,116,0,149,0,272,70,482,284,626,183,116,0,86,0,203,38,138,275
"06037293204","Census Tract 2932.04, Los Angeles County, California","ACSSF","ca","140","00","0005255",,,,,"06","037",,,"293204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037293204","Census Tract 2932.04",,,,4090,4090,627,49,13,910,0,1146,1345,1029,230,19,13,357,0,217,193,521,132,460,84,19,13,227,0,117,0,30,184
"06037293205","Census Tract 2932.05, Los Angeles County, California","ACSSF","ca","140","00","0005256",,,,,"06","037",,,"293205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037293205","Census Tract 2932.05",,,,3478,3478,907,147,0,498,0,1628,298,989,268,50,0,217,0,430,24,569,153,779,243,50,0,135,0,351,0,141,453
"06037293206","Census Tract 2932.06, Los Angeles County, California","ACSSF","ca","140","00","0005257",,,,,"06","037",,,"293206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037293206","Census Tract 2932.06",,,,2967,2967,416,394,0,531,0,1399,227,794,93,55,0,121,0,451,74,584,25,586,68,55,0,55,0,404,4,0,472
"06037293301","Census Tract 2933.01, Los Angeles County, California","ACSSF","ca","140","00","0005258",,,,,"06","037",,,"293301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037293301","Census Tract 2933.01",,,,2821,2821,1057,60,10,1360,5,95,234,940,348,9,0,507,0,10,66,126,232,348,106,0,0,182,0,10,50,27,89
"06037293302","Census Tract 2933.02, Los Angeles County, California","ACSSF","ca","140","00","0005259",,,,,"06","037",,,"293302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037293302","Census Tract 2933.02",,,,5103,5103,1932,504,2,1538,13,263,851,1645,610,246,0,542,0,86,161,449,400,579,204,116,0,99,0,60,100,35,329
"06037293304","Census Tract 2933.04, Los Angeles County, California","ACSSF","ca","140","00","0005260",,,,,"06","037",,,"293304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037293304","Census Tract 2933.04",,,,5250,5250,2138,427,16,698,0,1668,303,1598,755,157,0,179,0,394,113,967,309,1120,443,157,0,124,0,331,65,95,771
"06037293306","Census Tract 2933.06, Los Angeles County, California","ACSSF","ca","140","00","0005261",,,,,"06","037",,,"293306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037293306","Census Tract 2933.06",,,,2262,2262,1110,114,0,509,0,323,206,799,466,32,0,178,0,91,32,214,369,230,106,0,0,49,0,67,8,75,106
"06037293307","Census Tract 2933.07, Los Angeles County, California","ACSSF","ca","140","00","0005262",,,,,"06","037",,,"293307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037293307","Census Tract 2933.07",,,,2683,2683,1296,188,0,230,0,763,206,899,387,89,0,99,0,247,77,520,148,664,276,76,0,66,0,191,55,59,435
"06037294110","Census Tract 2941.10, Los Angeles County, California","ACSSF","ca","140","00","0005263",,,,,"06","037",,,"294110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294110","Census Tract 2941.10",,,,3923,3923,2098,0,0,87,0,1317,421,1050,574,0,0,55,0,294,127,842,153,431,298,0,0,8,0,96,29,41,382
"06037294120","Census Tract 2941.20, Los Angeles County, California","ACSSF","ca","140","00","0005264",,,,,"06","037",,,"294120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294120","Census Tract 2941.20",,,,2780,2780,1886,54,0,100,0,419,321,625,417,33,0,19,0,105,51,576,0,398,311,19,0,13,0,32,23,0,373
"06037294200","Census Tract 2942, Los Angeles County, California","ACSSF","ca","140","00","0005265",,,,,"06","037",,,"294200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294200","Census Tract 2942",,,,4873,4873,2368,133,61,217,14,1355,725,1348,685,27,19,73,0,335,209,1133,100,550,340,0,16,17,0,97,80,12,521
"06037294301","Census Tract 2943.01, Los Angeles County, California","ACSSF","ca","140","00","0005266",,,,,"06","037",,,"294301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294301","Census Tract 2943.01",,,,2615,2615,1109,28,34,168,0,985,291,658,336,9,21,41,0,190,61,545,69,161,93,6,0,18,0,38,6,5,138
"06037294302","Census Tract 2943.02, Los Angeles County, California","ACSSF","ca","140","00","0005267",,,,,"06","037",,,"294302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294302","Census Tract 2943.02",,,,4747,4747,2694,174,69,99,0,1335,376,1248,717,69,18,53,0,252,139,1006,75,643,381,48,8,24,0,172,10,2,569
"06037294410","Census Tract 2944.10, Los Angeles County, California","ACSSF","ca","140","00","0005268",,,,,"06","037",,,"294410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294410","Census Tract 2944.10",,,,5079,5079,1548,944,32,818,174,864,699,1574,504,260,11,332,31,297,139,758,194,958,245,203,0,180,15,214,101,85,493
"06037294421","Census Tract 2944.21, Los Angeles County, California","ACSSF","ca","140","00","0005269",,,,,"06","037",,,"294421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294421","Census Tract 2944.21",,,,2781,2781,1343,275,0,315,0,635,213,1001,502,133,0,117,0,185,64,605,146,593,301,84,0,28,0,133,47,23,458
"06037294510","Census Tract 2945.10, Los Angeles County, California","ACSSF","ca","140","00","0005270",,,,,"06","037",,,"294510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294510","Census Tract 2945.10",,,,5051,5051,2975,11,90,266,0,1535,174,1184,760,0,9,68,0,293,54,1091,34,736,469,0,0,33,0,215,19,18,694
"06037294520","Census Tract 2945.20, Los Angeles County, California","ACSSF","ca","140","00","0005271",,,,,"06","037",,,"294520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294520","Census Tract 2945.20",,,,3747,3747,2392,48,17,53,0,951,286,910,584,8,7,29,0,231,51,837,43,617,419,0,7,17,0,136,38,29,570
"06037294610","Census Tract 2946.10, Los Angeles County, California","ACSSF","ca","140","00","0005272",,,,,"06","037",,,"294610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294610","Census Tract 2946.10",,,,4434,4434,2393,24,28,248,6,1278,457,1167,694,0,0,69,0,299,105,994,96,774,504,0,0,28,0,188,54,56,682
"06037294620","Census Tract 2946.20, Los Angeles County, California","ACSSF","ca","140","00","0005273",,,,,"06","037",,,"294620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294620","Census Tract 2946.20",,,,4471,4471,3089,22,77,34,84,499,666,1020,595,11,12,12,13,155,222,970,18,678,366,11,0,0,13,103,185,18,636
"06037294701","Census Tract 2947.01, Los Angeles County, California","ACSSF","ca","140","00","0005274",,,,,"06","037",,,"294701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294701","Census Tract 2947.01",,,,2979,2979,2117,167,7,35,0,564,89,945,680,66,0,16,0,150,33,769,85,721,495,54,0,16,0,130,26,78,564
"06037294810","Census Tract 2948.10, Los Angeles County, California","ACSSF","ca","140","00","0005275",,,,,"06","037",,,"294810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294810","Census Tract 2948.10",,,,4071,4071,2066,86,0,101,59,1457,302,1044,552,68,0,39,0,302,83,910,23,908,453,68,0,26,0,283,78,18,785
"06037294820","Census Tract 2948.20, Los Angeles County, California","ACSSF","ca","140","00","0005276",,,,,"06","037",,,"294820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294820","Census Tract 2948.20",,,,3407,3407,2114,22,65,113,0,910,183,938,563,8,24,61,0,244,38,856,25,852,510,8,24,41,0,231,38,19,796
"06037294830","Census Tract 2948.30, Los Angeles County, California","ACSSF","ca","140","00","0005277",,,,,"06","037",,,"294830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294830","Census Tract 2948.30",,,,4243,4243,2730,132,13,38,0,957,373,1031,622,59,2,23,0,246,79,890,53,858,555,52,2,12,0,181,56,40,748
"06037294900","Census Tract 2949, Los Angeles County, California","ACSSF","ca","140","00","0005278",,,,,"06","037",,,"294900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037294900","Census Tract 2949",,,,3777,3777,2282,261,0,118,35,809,272,981,618,59,0,32,4,211,57,846,40,691,411,41,0,19,4,159,57,19,608
"06037295103","Census Tract 2951.03, Los Angeles County, California","ACSSF","ca","140","00","0005279",,,,,"06","037",,,"295103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037295103","Census Tract 2951.03",,,,5370,5370,3683,163,20,675,25,87,717,2059,1465,58,20,296,25,0,195,621,1028,489,313,46,0,87,0,0,43,267,89
"06037296210","Census Tract 2962.10, Los Angeles County, California","ACSSF","ca","140","00","0005280",,,,,"06","037",,,"296210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037296210","Census Tract 2962.10",,,,3878,3878,2023,118,50,37,0,1120,530,1128,507,91,18,37,0,336,139,867,74,837,337,91,18,10,0,269,112,49,635
"06037296220","Census Tract 2962.20, Los Angeles County, California","ACSSF","ca","140","00","0005281",,,,,"06","037",,,"296220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037296220","Census Tract 2962.20",,,,3920,3920,1547,547,10,406,20,1138,252,1779,757,270,0,292,9,346,105,980,239,1721,720,270,0,271,9,346,105,213,969
"06037296300","Census Tract 2963, Los Angeles County, California","ACSSF","ca","140","00","0005282",,,,,"06","037",,,"296300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037296300","Census Tract 2963",,,,4563,4563,2525,285,0,1141,3,172,437,1866,1137,125,0,369,3,79,153,442,890,588,259,67,0,99,0,61,102,185,209
"06037296401","Census Tract 2964.01, Los Angeles County, California","ACSSF","ca","140","00","0005283",,,,,"06","037",,,"296401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037296401","Census Tract 2964.01",,,,3303,3303,2246,263,5,336,0,253,200,1284,877,83,5,136,0,93,90,260,762,170,119,0,0,19,0,23,9,99,52
"06037296402","Census Tract 2964.02, Los Angeles County, California","ACSSF","ca","140","00","0005284",,,,,"06","037",,,"296402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037296402","Census Tract 2964.02",,,,3147,3147,1736,47,6,497,24,516,321,1145,767,16,6,138,24,98,96,400,585,252,170,10,6,34,0,32,0,141,67
"06037296500","Census Tract 2965, Los Angeles County, California","ACSSF","ca","140","00","0005285",,,,,"06","037",,,"296500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037296500","Census Tract 2965",,,,3488,3488,1483,178,10,289,0,856,672,1214,553,141,10,60,0,270,180,728,238,775,299,128,10,60,0,157,121,124,440
"06037296600","Census Tract 2966, Los Angeles County, California","ACSSF","ca","140","00","0005286",,,,,"06","037",,,"296600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037296600","Census Tract 2966",,,,5264,5264,2587,404,6,133,115,1202,817,2107,1066,230,0,81,70,386,274,1308,386,1754,926,222,0,18,70,307,211,300,1120
"06037296901","Census Tract 2969.01, Los Angeles County, California","ACSSF","ca","140","00","0005287",,,,,"06","037",,,"296901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037296901","Census Tract 2969.01",,,,4493,4493,2079,379,40,167,0,1150,678,1568,774,133,25,55,0,374,207,940,402,1326,641,108,25,39,0,315,198,303,838
"06037296902","Census Tract 2969.02, Los Angeles County, California","ACSSF","ca","140","00","0005288",,,,,"06","037",,,"296902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037296902","Census Tract 2969.02",,,,4415,4415,1832,160,63,110,0,1549,701,1569,864,94,17,79,0,367,148,694,577,1217,627,94,17,79,0,310,90,393,552
"06037297001","Census Tract 2970.01, Los Angeles County, California","ACSSF","ca","140","00","0005289",,,,,"06","037",,,"297001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297001","Census Tract 2970.01",,,,1527,1527,995,157,0,23,0,35,317,622,431,63,0,0,0,0,128,142,348,167,66,63,0,0,0,0,38,22,73
"06037297002","Census Tract 2970.02, Los Angeles County, California","ACSSF","ca","140","00","0005290",,,,,"06","037",,,"297002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297002","Census Tract 2970.02",,,,4420,4420,2373,68,205,558,0,877,339,1700,1103,21,114,145,0,231,86,500,925,878,491,21,76,70,0,180,40,381,330
"06037297110","Census Tract 2971.10, Los Angeles County, California","ACSSF","ca","140","00","0005291",,,,,"06","037",,,"297110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297110","Census Tract 2971.10",,,,4625,4625,2996,297,6,222,68,608,428,1569,951,171,3,106,28,214,96,915,296,1331,811,171,3,76,0,184,86,251,769
"06037297120","Census Tract 2971.20, Los Angeles County, California","ACSSF","ca","140","00","0005292",,,,,"06","037",,,"297120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297120","Census Tract 2971.20",,,,3243,3243,1748,216,27,265,0,484,503,1076,651,111,3,63,0,136,112,630,272,731,451,85,3,56,0,94,42,144,446
"06037297201","Census Tract 2972.01, Los Angeles County, California","ACSSF","ca","140","00","0005293",,,,,"06","037",,,"297201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297201","Census Tract 2972.01",,,,4421,4421,2789,96,25,265,0,845,401,1483,1024,57,11,93,0,192,106,803,447,1088,732,46,11,36,0,166,97,300,623
"06037297202","Census Tract 2972.02, Los Angeles County, California","ACSSF","ca","140","00","0005294",,,,,"06","037",,,"297202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297202","Census Tract 2972.02",,,,3971,3971,2857,66,23,145,0,518,362,1556,1057,26,19,115,0,188,151,664,737,908,544,26,0,115,0,182,41,275,489
"06037297300","Census Tract 2973, Los Angeles County, California","ACSSF","ca","140","00","0005295",,,,,"06","037",,,"297300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297300","Census Tract 2973",,,,2096,2096,1444,102,0,166,17,129,238,781,555,60,0,50,13,47,56,220,434,381,193,54,0,35,13,34,52,160,115
"06037297400","Census Tract 2974, Los Angeles County, California","ACSSF","ca","140","00","0005296",,,,,"06","037",,,"297400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297400","Census Tract 2974",,,,3141,3141,2341,9,0,211,15,15,550,1599,1286,7,0,68,0,14,224,291,1191,178,171,0,0,7,0,0,0,171,0
"06037297501","Census Tract 2975.01, Los Angeles County, California","ACSSF","ca","140","00","0005297",,,,,"06","037",,,"297501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297501","Census Tract 2975.01",,,,2663,2663,1791,29,0,0,0,68,775,1033,885,29,0,0,0,0,119,233,734,149,98,0,0,0,0,0,51,98,51
"06037297502","Census Tract 2975.02, Los Angeles County, California","ACSSF","ca","140","00","0005298",,,,,"06","037",,,"297502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297502","Census Tract 2975.02",,,,2275,2275,1502,15,18,234,0,123,383,991,734,0,18,71,0,22,146,293,589,432,263,0,18,38,0,22,91,170,206
"06037297601","Census Tract 2976.01, Los Angeles County, California","ACSSF","ca","140","00","0005299",,,,,"06","037",,,"297601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297601","Census Tract 2976.01",,,,3120,3120,1817,176,60,48,0,278,741,1255,954,37,43,16,0,91,114,311,799,912,699,37,16,10,0,91,59,562,244
"06037297602","Census Tract 2976.02, Los Angeles County, California","ACSSF","ca","140","00","0005300",,,,,"06","037",,,"297602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037297602","Census Tract 2976.02",,,,3474,3474,2411,68,0,273,21,273,428,1697,1318,49,0,101,9,129,91,616,878,1036,780,40,0,75,0,116,25,439,486
"06037300100","Census Tract 3001, Los Angeles County, California","ACSSF","ca","140","00","0005301",,,,,"06","037",,,"300100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300100","Census Tract 3001",,,,6662,6662,4130,0,0,1733,0,297,502,2102,1367,0,0,563,0,77,95,177,1308,276,259,0,0,0,0,0,17,259,0
"06037300200","Census Tract 3002, Los Angeles County, California","ACSSF","ca","140","00","0005302",,,,,"06","037",,,"300200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300200","Census Tract 3002",,,,5373,5373,2934,77,26,1812,0,114,410,1827,1039,62,26,546,0,29,125,221,940,629,289,62,26,157,0,29,66,224,151
"06037300301","Census Tract 3003.01, Los Angeles County, California","ACSSF","ca","140","00","0005303",,,,,"06","037",,,"300301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300301","Census Tract 3003.01",,,,6395,6395,4230,19,0,1512,0,234,400,2024,1441,0,0,447,0,66,70,95,1412,262,100,0,0,96,0,66,0,100,66
"06037300400","Census Tract 3004, Los Angeles County, California","ACSSF","ca","140","00","0005304",,,,,"06","037",,,"300400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300400","Census Tract 3004",,,,5867,5867,3178,0,0,1441,0,342,906,1904,1163,0,0,438,0,128,175,284,1059,522,407,0,0,100,0,15,0,345,77
"06037300501","Census Tract 3005.01, Los Angeles County, California","ACSSF","ca","140","00","0005305",,,,,"06","037",,,"300501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300501","Census Tract 3005.01",,,,2863,2863,1586,0,0,688,0,268,321,1025,691,0,0,242,0,67,25,255,532,359,312,0,0,31,0,0,16,202,118
"06037300503","Census Tract 3005.03, Los Angeles County, California","ACSSF","ca","140","00","0005306",,,,,"06","037",,,"300503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300503","Census Tract 3005.03",,,,5251,5251,2664,2,35,1138,59,463,890,2213,1563,0,14,353,17,97,169,311,1425,1637,1262,0,14,214,0,43,104,1203,134
"06037300601","Census Tract 3006.01, Los Angeles County, California","ACSSF","ca","140","00","0005307",,,,,"06","037",,,"300601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300601","Census Tract 3006.01",,,,6035,6035,3115,122,50,1880,0,824,44,2126,1401,35,15,496,0,156,23,273,1342,1184,866,20,15,203,0,80,0,842,139
"06037300602","Census Tract 3006.02, Los Angeles County, California","ACSSF","ca","140","00","0005308",,,,,"06","037",,,"300602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300602","Census Tract 3006.02",,,,3291,3291,2553,9,0,179,96,379,75,1346,1084,0,0,63,0,199,0,237,1046,658,525,0,0,0,0,133,0,487,171
"06037300701","Census Tract 3007.01, Los Angeles County, California","ACSSF","ca","140","00","0005309",,,,,"06","037",,,"300701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300701","Census Tract 3007.01",,,,5159,5159,3833,0,0,472,0,211,643,2021,1531,0,0,156,0,148,186,338,1413,285,188,0,0,73,0,24,0,188,24
"06037300702","Census Tract 3007.02, Los Angeles County, California","ACSSF","ca","140","00","0005310",,,,,"06","037",,,"300702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300702","Census Tract 3007.02",,,,5942,5942,4958,0,0,561,0,83,340,2087,1765,0,0,225,0,51,46,285,1548,235,147,0,0,42,0,29,17,147,32
"06037300800","Census Tract 3008, Los Angeles County, California","ACSSF","ca","140","00","0005311",,,,,"06","037",,,"300800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300800","Census Tract 3008",,,,7054,7054,4397,29,111,843,0,223,1451,2744,1979,15,111,309,0,82,248,530,1775,1566,1211,15,13,74,0,64,189,1068,340
"06037300901","Census Tract 3009.01, Los Angeles County, California","ACSSF","ca","140","00","0005312",,,,,"06","037",,,"300901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300901","Census Tract 3009.01",,,,5496,5496,3886,200,0,1181,0,85,144,2050,1378,124,0,500,0,16,32,140,1238,304,189,52,0,63,0,0,0,126,63
"06037300902","Census Tract 3009.02, Los Angeles County, California","ACSSF","ca","140","00","0005313",,,,,"06","037",,,"300902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037300902","Census Tract 3009.02",,,,2148,2148,1554,0,0,331,0,147,116,762,591,0,0,122,0,33,16,72,563,83,79,0,0,0,0,0,4,74,5
"06037301000","Census Tract 3010, Los Angeles County, California","ACSSF","ca","140","00","0005314",,,,,"06","037",,,"301000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037301000","Census Tract 3010",,,,5332,5332,3763,113,1,601,0,177,677,2018,1507,55,0,188,0,33,235,320,1259,1130,914,49,0,74,0,28,65,739,242
"06037301100","Census Tract 3011, Los Angeles County, California","ACSSF","ca","140","00","0005315",,,,,"06","037",,,"301100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037301100","Census Tract 3011",,,,7228,7228,5813,92,92,711,0,65,455,2840,2297,33,47,281,0,61,121,374,2065,1629,1328,33,47,165,0,16,40,1191,220
"06037301203","Census Tract 3012.03, Los Angeles County, California","ACSSF","ca","140","00","0005316",,,,,"06","037",,,"301203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037301203","Census Tract 3012.03",,,,4306,4306,3387,64,0,394,0,104,357,1822,1429,37,0,150,0,43,163,179,1328,1105,906,37,0,36,0,43,83,877,82
"06037301204","Census Tract 3012.04, Los Angeles County, California","ACSSF","ca","140","00","0005317",,,,,"06","037",,,"301204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037301204","Census Tract 3012.04",,,,5079,5079,3176,229,0,1150,0,401,123,2169,1427,76,0,457,0,173,36,413,1229,1845,1213,76,0,347,0,173,36,1015,413
"06037301205","Census Tract 3012.05, Los Angeles County, California","ACSSF","ca","140","00","0005318",,,,,"06","037",,,"301205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037301205","Census Tract 3012.05",,,,2162,2162,1763,26,12,226,0,26,109,713,631,8,0,52,0,4,18,49,586,164,148,8,0,7,0,0,1,114,34
