Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10063B_001,SE_A10063B_002,SE_A10063B_003,SE_A10063B_004,SE_A10063B_005,SE_A10063B_006,SE_A10063B_007,SE_A10056B_001,SE_A10056B_002,SE_A10056B_003,SE_A10056B_004,SE_A10056B_005,SE_A10056B_006,SE_A10056B_007,SE_A18001_001,SE_A18001_002,SE_A18001_003,SE_A18001_004,SE_A18001_005,SE_A18001_006,SE_A18001_007,SE_A18001_008,SE_A18001_009,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,SE_A18009_001,SE_A18003_001,SE_A10038_001,SE_A10038_002,SE_A10038_003,SE_A10038_004,SE_A10038_005,SE_A10038_006,SE_A10038_007,SE_A10038_008,SE_A10038_009,SE_A10039B_001,SE_A10039B_002,SE_A10039B_003,SE_A10039B_004,SE_A10039B_005,SE_A10039B_006,SE_A10039B_007,SE_A10039B_008,SE_A10039B_009,SE_A10039B_010,SE_A10039B_011,SE_A10039B_012,SE_A10039B_013,SE_A10039B_014,SE_A10039B_015,SE_A10039B_016,SE_A10039B_017,SE_A10039B_018,SE_A10039B_019,SE_A10039B_020,SE_A10039B_021,SE_A10039B_022,SE_A10039B_023,SE_A10014_001,SE_A10014_002,SE_A10014_003,SE_A18007_001,SE_A18007_002,SE_A18007_003,SE_A18007_004,SE_A18007_005,SE_A18007_006,SE_A18007_007
60372654101,"Block Group 1, Census Tract 2654.10, Los Angeles County, California","Block Group 1, Census Tract 2654.10, Los Angeles County, California",CA,150,0,ACSSF,29299,,,,,6,37,,,,265410,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372654101,,,162673,0,358,358,5699.875,0.062808399,,,,,,,,18,14,0,4,0,0,0,18,0,0,0,0,0,0,0,18,18,0,0,0,18,0,2001,50,18,0,0,0,0,0,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,133,0,133,,,,,,,
60372654102,"Block Group 2, Census Tract 2654.10, Los Angeles County, California","Block Group 2, Census Tract 2654.10, Los Angeles County, California",CA,150,0,ACSSF,29300,,,,,6,37,,,,265410,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372654102,,,400302,0,1160,1160,7505.299,0.154557473,,,,,,,,284,178,37,57,8,4,0,271,0,0,39,0,99,19,42,72,284,0,161,78,32,13,1244,21.89999962,284,0,0,39,0,118,42,72,13,,,,,,,,,,,,,,,,,,,,,,,,485,26,459,,,,,,,
60372654201,"Block Group 1, Census Tract 2654.20, Los Angeles County, California","Block Group 1, Census Tract 2654.20, Los Angeles County, California",CA,150,0,ACSSF,29301,,,,,6,37,,,,265420,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372654201,,,391754,0,554,554,3662.639,0.151257071,,,,,,,,15,15,0,0,0,0,0,15,0,0,0,0,0,0,0,15,15,7,7,1,0,0,2001,10.39999962,15,0,0,0,0,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,244,0,244,,,,,,,
60372654202,"Block Group 2, Census Tract 2654.20, Los Angeles County, California","Block Group 2, Census Tract 2654.20, Los Angeles County, California",CA,150,0,ACSSF,29302,,,,,6,37,,,,265420,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372654202,,,339014,0,1154,1154,8816.291,0.130894043,,,,,,,,163,84,39,21,0,19,0,163,0,0,0,0,44,20,24,75,163,0,66,51,46,0,1865,36.40000153,163,0,0,0,0,64,24,75,0,,,,,,,,,,,,,,,,,,,,,,,,478,0,478,,,,,,,
60372655101,"Block Group 1, Census Tract 2655.10, Los Angeles County, California","Block Group 1, Census Tract 2655.10, Los Angeles County, California",CA,150,0,ACSSF,29303,,,,,6,37,,,,265510,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372655101,,,304221,0,2714,2714,23105.66,0.11746039,,,,,,,,1297,958,219,61,59,0,0,1284,0,0,0,0,103,217,658,306,1297,86,484,152,471,104,1745,32.40000153,1297,0,0,0,0,320,658,306,13,,,,,,,,,,,,,,,,,,,,,,,,1530,0,1530,,,,,,,
60372655102,"Block Group 2, Census Tract 2655.10, Los Angeles County, California","Block Group 2, Census Tract 2655.10, Los Angeles County, California",CA,150,0,ACSSF,29304,,,,,6,37,,,,265510,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372655102,,,79247,0,805,805,26309.39,0.030597439,,,,,,,,510,434,41,0,26,9,0,510,0,0,0,0,0,76,386,48,510,0,209,176,84,41,1732,33.20000076,510,0,0,0,0,76,386,48,0,,,,,,,,,,,,,,,,,,,,,,,,662,9,653,,,,,,,
60372655201,"Block Group 1, Census Tract 2655.20, Los Angeles County, California","Block Group 1, Census Tract 2655.20, Los Angeles County, California",CA,150,0,ACSSF,29305,,,,,6,37,,,,265520,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372655201,,,179820,0,1173,1173,16894.98,0.069428893,,,,,,,,392,166,82,130,0,14,0,374,18,14,15,18,62,0,55,192,392,32,144,56,124,36,2001,35.40000153,392,18,14,15,18,62,55,192,18,,,,,,,,,,,,,,,,,,,,,,,,531,0,531,,,,,,,
60372655202,"Block Group 2, Census Tract 2655.20, Los Angeles County, California","Block Group 2, Census Tract 2655.20, Los Angeles County, California",CA,150,0,ACSSF,29306,,,,,6,37,,,,265520,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372655202,,,158651,0,708,708,11558.15,0.061255496,,,,,,,,302,133,84,85,0,0,0,302,0,0,0,0,11,25,113,153,302,35,172,44,33,18,2001,14.69999981,302,0,0,0,0,36,113,153,0,,,,,,,,,,,,,,,,,,,,,,,,396,0,396,,,,,,,
60372655203,"Block Group 3, Census Tract 2655.20, Los Angeles County, California","Block Group 3, Census Tract 2655.20, Los Angeles County, California",CA,150,0,ACSSF,29307,,,,,6,37,,,,265520,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372655203,,,429049,0,2781,2781,16787.72,0.165656752,,,,,,,,948,638,153,70,77,0,10,932,0,69,0,0,62,205,226,370,948,78,371,220,239,40,1788,30.39999962,948,0,47,22,0,267,226,370,16,,,,,,,,,,,,,,,,,,,,,,,,1376,64,1312,,,,,,,
60372656011,"Block Group 1, Census Tract 2656.01, Los Angeles County, California","Block Group 1, Census Tract 2656.01, Los Angeles County, California",CA,150,0,ACSSF,29308,,,,,6,37,,,,265601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372656011,,,286931,0,1080,1080,9748.64,0.110784683,,,,,,,,268,169,53,30,16,0,0,239,9,0,0,30,0,29,71,100,268,0,119,76,44,29,1863,30,268,9,0,0,30,29,71,100,29,,,,,,,,,,,,,,,,,,,,,,,,558,0,558,,,,,,,
60372656012,"Block Group 2, Census Tract 2656.01, Los Angeles County, California","Block Group 2, Census Tract 2656.01, Los Angeles County, California",CA,150,0,ACSSF,29309,,,,,6,37,,,,265601,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372656012,,,336168,0,1835,1835,14137.66,0.129795196,,,,,,,,437,257,95,69,8,8,0,419,0,18,0,8,16,76,136,165,437,18,93,234,74,18,1836,37.79999924,437,0,9,9,8,92,136,165,18,,,,,,,,,,,,,,,,,,,,,,,,911,19,892,,,,,,,
60372656021,"Block Group 1, Census Tract 2656.02, Los Angeles County, California","Block Group 1, Census Tract 2656.02, Los Angeles County, California",CA,150,0,ACSSF,29310,,,,,6,37,,,,265602,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372656021,,,139559,0,1434,1434,26612.71,0.053884033,,,,,,,,212,110,53,49,0,0,0,151,0,0,0,0,18,0,28,105,212,12,76,51,12,61,2001,24,212,0,0,0,0,18,28,105,61,,,,,,,,,,,,,,,,,,,,,,,,712,0,712,,,,,,,
60372656022,"Block Group 2, Census Tract 2656.02, Los Angeles County, California","Block Group 2, Census Tract 2656.02, Los Angeles County, California",CA,150,0,ACSSF,29311,,,,,6,37,,,,265602,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372656022,,,196344,0,1532,1532,20208.72,0.075808845,,,,,,,,375,224,60,78,13,0,0,316,0,0,14,0,14,8,38,242,375,0,133,80,103,59,2001,43.09999847,375,0,0,14,0,22,38,242,59,,,,,,,,,,,,,,,,,,,,,,,,871,0,871,,,,,,,
60372657001,"Block Group 1, Census Tract 2657, Los Angeles County, California","Block Group 1, Census Tract 2657, Los Angeles County, California",CA,150,0,ACSSF,29312,,,,,6,37,,,,265700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372657001,,,224755,0,1920,1920,22125.32,0.086778394,,,,,,,,523,365,73,42,43,0,0,480,0,11,0,0,0,48,115,306,523,13,105,164,198,43,2001,41.29999924,523,0,0,11,0,48,115,306,43,,,,,,,,,,,,,,,,,,,,,,,,1020,0,1020,,,,,,,
60372657002,"Block Group 2, Census Tract 2657, Los Angeles County, California","Block Group 2, Census Tract 2657, Los Angeles County, California",CA,150,0,ACSSF,29313,,,,,6,37,,,,265700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372657002,,,801193,0,1715,1715,5544.019,0.30934236,,,,,,,,370,217,45,108,0,0,0,332,0,74,21,0,34,48,45,110,370,43,114,35,140,38,1443,42.59999847,370,0,0,95,0,82,45,110,38,,,,,,,,,,,,,,,,,,,,,,,,800,24,776,,,,,,,
60372657003,"Block Group 3, Census Tract 2657, Los Angeles County, California","Block Group 3, Census Tract 2657, Los Angeles County, California",CA,150,0,ACSSF,29314,,,,,6,37,,,,265700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372657003,,,207144,0,1104,1104,13803.67,0.079978749,,,,,,,,386,173,128,72,13,0,0,375,0,0,43,0,84,36,44,168,386,49,195,73,58,11,1778,21.20000076,386,0,0,43,0,120,44,168,11,,,,,,,,,,,,,,,,,,,,,,,,605,20,585,,,,,,,
60372671001,"Block Group 1, Census Tract 2671, Los Angeles County, California","Block Group 1, Census Tract 2671, Los Angeles County, California",CA,150,0,ACSSF,29315,,,,,6,37,,,,267100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372671001,,,218761,0,2160,2160,25573,0.084464098,,,,,,,,603,366,115,45,63,0,14,603,0,0,33,25,164,86,119,176,603,0,362,92,149,0,1481,26.29999924,603,0,0,33,25,250,119,176,0,,,,,,,,,,,,,,,,,,,,,,,,898,0,898,,,,,,,
60372671002,"Block Group 2, Census Tract 2671, Los Angeles County, California","Block Group 2, Census Tract 2671, Los Angeles County, California",CA,150,0,ACSSF,29316,,,,,6,37,,,,267100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372671002,,,287147,0,795,795,7170.684,0.110868081,,,,,,,,168,80,15,73,0,0,0,168,0,0,0,15,24,0,72,57,168,0,96,0,72,0,1813,28.60000038,168,0,0,0,15,24,72,57,0,,,,,,,,,,,,,,,,,,,,,,,,383,0,383,,,,,,,
60372671003,"Block Group 3, Census Tract 2671, Los Angeles County, California","Block Group 3, Census Tract 2671, Los Angeles County, California",CA,150,0,ACSSF,29317,,,,,6,37,,,,267100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372671003,,,332416,0,1596,1596,12435.08,0.128346541,,,,,,,,514,398,61,15,13,14,13,514,0,0,13,54,0,114,197,136,514,31,216,83,135,49,1693,24.89999962,514,0,0,13,54,114,197,136,0,,,,,,,,,,,,,,,,,,,,,,,,910,1,909,,,,,,,
60372671004,"Block Group 4, Census Tract 2671, Los Angeles County, California","Block Group 4, Census Tract 2671, Los Angeles County, California",CA,150,0,ACSSF,29318,,,,,6,37,,,,267100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372671004,,,265633,0,1212,1212,11817.3,0.102561479,,,,,,,,55,55,0,0,0,0,0,55,0,0,0,0,0,0,7,48,55,0,48,7,0,0,2001,22.89999962,55,0,0,0,0,0,7,48,0,,,,,,,,,,,,,,,,,,,,,,,,407,20,387,,,,,,,
60372672001,"Block Group 1, Census Tract 2672, Los Angeles County, California","Block Group 1, Census Tract 2672, Los Angeles County, California",CA,150,0,ACSSF,29319,,,,,6,37,,,,267200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372672001,,,309393,0,3069,3069,25691.19,0.11945731,,,,,,,,1174,653,226,215,67,13,0,1134,0,9,32,86,115,256,380,256,1174,31,504,259,340,40,1591,33.90000153,1174,0,0,41,86,371,380,256,40,,,,,,,,,,,,,,,,,,,,,,,,1606,0,1606,,,,,,,
60372672002,"Block Group 2, Census Tract 2672, Los Angeles County, California","Block Group 2, Census Tract 2672, Los Angeles County, California",CA,150,0,ACSSF,29320,,,,,6,37,,,,267200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372672002,,,322689,0,1457,1457,11694.27,0.124590925,,,,,,,,475,257,102,93,23,0,0,475,0,0,0,30,77,151,104,113,475,12,162,91,148,62,1466,37.79999924,475,0,0,0,30,228,104,113,0,,,,,,,,,,,,,,,,,,,,,,,,803,10,793,,,,,,,
60372672003,"Block Group 3, Census Tract 2672, Los Angeles County, California","Block Group 3, Census Tract 2672, Los Angeles County, California",CA,150,0,ACSSF,29321,,,,,6,37,,,,267200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372672003,,,545327,0,997,997,4735.174,0.210551941,,,,,,,,139,9,80,15,35,0,0,139,0,0,15,0,33,29,0,62,139,16,17,0,106,0,1435,50,139,0,0,15,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,389,29,360,,,,,,,
60372673001,"Block Group 1, Census Tract 2673, Los Angeles County, California","Block Group 1, Census Tract 2673, Los Angeles County, California",CA,150,0,ACSSF,29322,,,,,6,37,,,,267300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372673001,,,172216,0,1276,1276,19190,0.066492972,,,,,,,,532,260,92,157,12,11,0,523,12,31,81,104,108,70,117,0,532,22,229,158,114,9,1078,30.60000038,532,12,0,112,104,178,117,0,9,,,,,,,,,,,,,,,,,,,,,,,,586,42,544,,,,,,,
60372673002,"Block Group 2, Census Tract 2673, Los Angeles County, California","Block Group 2, Census Tract 2673, Los Angeles County, California",CA,150,0,ACSSF,29323,,,,,6,37,,,,267300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372673002,,,257766,0,2558,2558,25702.34,0.099524013,,,,,,,,1191,564,330,204,68,25,0,1174,0,24,63,149,376,252,186,124,1191,94,662,144,261,30,1233,23.20000076,1191,0,0,87,149,628,186,124,17,,,,,,,,,,,,,,,,,,,,,,,,1320,11,1309,,,,,,,
60372674021,"Block Group 1, Census Tract 2674.02, Los Angeles County, California","Block Group 1, Census Tract 2674.02, Los Angeles County, California",CA,150,0,ACSSF,29324,,,,,6,37,,,,267402,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372674021,,,211280,3878,1847,1847,22641.55,0.081575668,,,,,,,,657,379,148,86,23,21,0,643,0,0,21,43,94,156,248,81,657,9,354,117,163,14,1515,28.5,657,0,0,21,43,250,248,81,14,,,,,,,,,,,,,,,,,,,,,,,,857,0,857,,,,,,,
60372674022,"Block Group 2, Census Tract 2674.02, Los Angeles County, California","Block Group 2, Census Tract 2674.02, Los Angeles County, California",CA,150,0,ACSSF,29325,,,,,6,37,,,,267402,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372674022,,,213687,0,2570,2570,31149.62,0.082505015,,,,,,,,1222,714,186,183,27,112,0,1222,0,45,0,105,150,367,340,215,1222,61,695,186,261,19,1462,22.39999962,1222,0,0,45,105,517,340,215,0,,,,,,,,,,,,,,,,,,,,,,,,1434,13,1421,,,,,,,
60372674031,"Block Group 1, Census Tract 2674.03, Los Angeles County, California","Block Group 1, Census Tract 2674.03, Los Angeles County, California",CA,150,0,ACSSF,29326,,,,,6,37,,,,267403,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372674031,,,175907,0,2127,2127,31317.14,0.067918075,,,,,,,,1092,596,293,103,77,11,12,1092,0,0,58,118,136,229,258,293,1092,38,403,239,297,115,1510,32.29999924,1092,0,0,58,118,365,258,293,0,,,,,,,,,,,,,,,,,,,,,,,,1200,0,1200,,,,,,,
60372674032,"Block Group 2, Census Tract 2674.03, Los Angeles County, California","Block Group 2, Census Tract 2674.03, Los Angeles County, California",CA,150,0,ACSSF,29327,,,,,6,37,,,,267403,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372674032,,,69603,0,884,884,32894.41,0.02687387,,,,,,,,384,276,69,14,10,15,0,384,0,0,0,0,76,118,83,107,384,13,122,130,56,63,1496,32.40000153,384,0,0,0,0,194,83,107,0,,,,,,,,,,,,,,,,,,,,,,,,483,13,470,,,,,,,
60372674041,"Block Group 1, Census Tract 2674.04, Los Angeles County, California","Block Group 1, Census Tract 2674.04, Los Angeles County, California",CA,150,0,ACSSF,29328,,,,,6,37,,,,267404,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372674041,,,284447,0,2936,2936,26733.29,0.109825605,,,,,,,,1527,906,371,161,33,56,0,1471,21,0,25,56,161,159,502,547,1527,71,730,243,427,56,1812,27.29999924,1527,21,0,25,56,320,502,547,56,,,,,,,,,,,,,,,,,,,,,,,,1685,13,1672,,,,,,,
60372675011,"Block Group 1, Census Tract 2675.01, Los Angeles County, California","Block Group 1, Census Tract 2675.01, Los Angeles County, California",CA,150,0,ACSSF,29329,,,,,6,37,,,,267501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372675011,,,197549,0,2325,2325,30482.17,0.076274099,,,,,,,,791,412,202,150,15,0,12,782,0,30,0,96,251,140,150,115,791,15,422,159,186,9,1275,26.5,791,0,0,30,96,391,150,115,9,,,,,,,,,,,,,,,,,,,,,,,,970,0,970,,,,,,,
60372675012,"Block Group 2, Census Tract 2675.01, Los Angeles County, California","Block Group 2, Census Tract 2675.01, Los Angeles County, California",CA,150,0,ACSSF,29330,,,,,6,37,,,,267501,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372675012,,,131687,0,1569,1569,30858.71,0.050844637,,,,,,,,631,371,117,102,41,0,0,631,12,0,15,70,126,126,176,106,631,12,417,166,36,0,1434,26.79999924,631,12,0,15,70,252,176,106,0,,,,,,,,,,,,,,,,,,,,,,,,739,0,739,,,,,,,
60372675013,"Block Group 3, Census Tract 2675.01, Los Angeles County, California","Block Group 3, Census Tract 2675.01, Los Angeles County, California",CA,150,0,ACSSF,29331,,,,,6,37,,,,267501,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372675013,,,124615,0,1837,1837,38180.06,0.048114123,,,,,,,,622,281,209,111,21,0,0,622,0,0,0,74,174,154,191,29,622,47,304,87,171,13,1352,24.39999962,622,0,0,0,74,328,191,29,0,,,,,,,,,,,,,,,,,,,,,,,,767,0,767,,,,,,,
60372675021,"Block Group 1, Census Tract 2675.02, Los Angeles County, California","Block Group 1, Census Tract 2675.02, Los Angeles County, California",CA,150,0,ACSSF,29332,,,,,6,37,,,,267502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372675021,,,196678,0,1624,1624,21385.92,0.075937804,,,,,,,,621,423,84,52,28,23,11,621,11,0,0,51,173,115,103,168,621,0,285,129,190,17,1414,31.29999924,621,11,0,0,51,288,103,168,0,,,,,,,,,,,,,,,,,,,,,,,,828,10,818,,,,,,,
60372675022,"Block Group 2, Census Tract 2675.02, Los Angeles County, California","Block Group 2, Census Tract 2675.02, Los Angeles County, California",CA,150,0,ACSSF,29333,,,,,6,37,,,,267502,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372675022,,,238036,0,1851,1851,20140.1,0.091906217,,,,,,,,575,374,126,65,0,10,0,551,0,0,19,107,47,56,163,159,575,0,173,133,219,50,1643,45.20000076,575,0,0,19,107,103,163,159,24,,,,,,,,,,,,,,,,,,,,,,,,766,7,759,,,,,,,
60372676001,"Block Group 1, Census Tract 2676, Los Angeles County, California","Block Group 1, Census Tract 2676, Los Angeles County, California",CA,150,0,ACSSF,29334,,,,,6,37,,,,267600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372676001,,,216062,0,1509,1509,18088.75,0.083422008,,,,,,,,399,215,53,56,46,29,0,393,0,17,67,35,48,58,76,92,399,30,124,110,91,44,1377,31.79999924,399,0,0,84,35,106,76,92,6,,,,,,,,,,,,,,,,,,,,,,,,728,0,728,,,,,,,
60372676002,"Block Group 2, Census Tract 2676, Los Angeles County, California","Block Group 2, Census Tract 2676, Los Angeles County, California",CA,150,0,ACSSF,29335,,,,,6,37,,,,267600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372676002,,,499065,0,434,434,2252.322,0.192690082,,,,,,,,103,58,11,34,0,0,0,103,0,0,0,36,0,15,0,52,103,9,42,27,25,0,2001,35.20000076,103,0,0,0,36,15,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,187,0,187,,,,,,,
60372676003,"Block Group 3, Census Tract 2676, Los Angeles County, California","Block Group 3, Census Tract 2676, Los Angeles County, California",CA,150,0,ACSSF,29336,,,,,6,37,,,,267600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372676003,,,554355,0,753,753,3518.072,0.214037671,,,,,,,,234,164,33,37,0,0,0,211,0,0,30,8,59,60,20,34,234,0,90,55,66,23,1285,36.70000076,234,0,0,30,8,119,20,34,23,,,,,,,,,,,,,,,,,,,,,,,,324,44,280,,,,,,,
60372677001,"Block Group 1, Census Tract 2677, Los Angeles County, California","Block Group 1, Census Tract 2677, Los Angeles County, California",CA,150,0,ACSSF,29337,,,,,6,37,,,,267700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372677001,,,130946,0,1816,1816,35918.76,0.050558535,,,,,,,,720,536,78,36,26,14,30,720,0,0,18,77,69,132,264,160,720,72,286,222,130,10,1621,29.79999924,720,0,0,18,77,201,264,160,0,,,,,,,,,,,,,,,,,,,,,,,,840,52,788,,,,,,,
60372677002,"Block Group 2, Census Tract 2677, Los Angeles County, California","Block Group 2, Census Tract 2677, Los Angeles County, California",CA,150,0,ACSSF,29338,,,,,6,37,,,,267700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372677002,,,682080,0,1615,1615,6132.463,0.263352572,,,,,,,,452,217,92,121,22,0,0,435,0,15,19,49,74,75,70,133,452,40,231,60,100,21,1452,27.79999924,452,0,0,34,49,149,70,133,17,,,,,,,,,,,,,,,,,,,,,,,,748,7,741,,,,,,,
60372678001,"Block Group 1, Census Tract 2678, Los Angeles County, California","Block Group 1, Census Tract 2678, Los Angeles County, California",CA,150,0,ACSSF,29339,,,,,6,37,,,,267800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372678001,,,330357,0,717,717,5621.256,0.127551556,,,,,,,,106,32,62,12,0,0,0,106,0,0,0,12,50,32,0,12,106,23,62,0,21,0,1205,18,106,0,0,0,12,82,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,303,0,303,,,,,,,
60372678002,"Block Group 2, Census Tract 2678, Los Angeles County, California","Block Group 2, Census Tract 2678, Los Angeles County, California",CA,150,0,ACSSF,29340,,,,,6,37,,,,267800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372678002,,,319857,0,838,838,6785.563,0.123497483,,,,,,,,51,42,9,0,0,0,0,51,0,0,0,0,9,42,0,0,51,0,9,9,33,0,1348,50,51,0,0,0,0,51,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,272,0,272,,,,,,,
60372678003,"Block Group 3, Census Tract 2678, Los Angeles County, California","Block Group 3, Census Tract 2678, Los Angeles County, California",CA,150,0,ACSSF,29341,,,,,6,37,,,,267800,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372678003,,,500956,0,1331,1331,6881.391,0.193420201,,,,,,,,197,43,116,29,9,0,0,183,0,0,0,0,24,10,90,59,197,10,61,35,77,14,1819,38,197,0,0,0,0,34,90,59,14,,,,,,,,,,,,,,,,,,,,,,,,514,0,514,,,,,,,
60372679011,"Block Group 1, Census Tract 2679.01, Los Angeles County, California","Block Group 1, Census Tract 2679.01, Los Angeles County, California",CA,150,0,ACSSF,29342,,,,,6,37,,,,267901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372679011,,,966517,0,1295,1295,3470.228,0.373174316,,,,,,,,228,214,0,0,14,0,0,180,0,0,0,0,0,0,40,140,228,45,68,14,53,48,2001,18.89999962,228,0,0,0,0,0,40,140,48,,,,,,,,,,,,,,,,,,,,,,,,699,0,699,,,,,,,
60372679012,"Block Group 2, Census Tract 2679.01, Los Angeles County, California","Block Group 2, Census Tract 2679.01, Los Angeles County, California",CA,150,0,ACSSF,29343,,,,,6,37,,,,267901,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372679012,,,153109,0,1213,1213,20519.08,0.059115718,,,,,,,,126,67,0,30,0,29,0,86,0,0,0,13,0,0,0,73,126,0,60,13,13,40,2001,27.29999924,126,0,0,0,13,0,0,73,40,,,,,,,,,,,,,,,,,,,,,,,,803,0,803,,,,,,,
60372679021,"Block Group 1, Census Tract 2679.02, Los Angeles County, California","Block Group 1, Census Tract 2679.02, Los Angeles County, California",CA,150,0,ACSSF,29344,,,,,6,37,,,,267902,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372679021,,,359945,0,1165,1165,8382.77,0.138975547,,,,,,,,32,14,18,0,0,0,0,18,0,18,0,0,0,0,0,0,32,18,0,0,0,14,,10,32,0,0,18,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,374,0,374,,,,,,,
60372679022,"Block Group 2, Census Tract 2679.02, Los Angeles County, California","Block Group 2, Census Tract 2679.02, Los Angeles County, California",CA,150,0,ACSSF,29345,,,,,6,37,,,,267902,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060372679022,,,225437,0,1357,1357,15590.23,0.087041716,,,,,,,,507,260,184,63,0,0,0,481,0,0,9,0,0,0,202,270,507,9,214,97,161,26,2001,36.29999924,507,0,0,9,0,0,202,270,26,,,,,,,,,,,,,,,,,,,,,,,,734,0,734,,,,,,,
