Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10060_001,SE_A10060_002,SE_A10060_003
"060371204003","Block Group 3, Census Tract 1204, Los Angeles County, California","ACSSF","ca","150","00","0016326",,,,,"06","037",,,"120400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371204003","Block Group 3",,,,433,252,181
"060371210101","Block Group 1, Census Tract 1210.10, Los Angeles County, California","ACSSF","ca","150","00","0016327",,,,,"06","037",,,"121010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371210101","Block Group 1",,,,305,224,81
"060371210102","Block Group 2, Census Tract 1210.10, Los Angeles County, California","ACSSF","ca","150","00","0016328",,,,,"06","037",,,"121010","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371210102","Block Group 2",,,,471,271,200
"060371210103","Block Group 3, Census Tract 1210.10, Los Angeles County, California","ACSSF","ca","150","00","0016329",,,,,"06","037",,,"121010","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371210103","Block Group 3",,,,148,87,61
"060371210104","Block Group 4, Census Tract 1210.10, Los Angeles County, California","ACSSF","ca","150","00","0016330",,,,,"06","037",,,"121010","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371210104","Block Group 4",,,,334,313,21
"060371210201","Block Group 1, Census Tract 1210.20, Los Angeles County, California","ACSSF","ca","150","00","0016331",,,,,"06","037",,,"121020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371210201","Block Group 1",,,,608,304,304
"060371210202","Block Group 2, Census Tract 1210.20, Los Angeles County, California","ACSSF","ca","150","00","0016332",,,,,"06","037",,,"121020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371210202","Block Group 2",,,,447,319,128
"060371211011","Block Group 1, Census Tract 1211.01, Los Angeles County, California","ACSSF","ca","150","00","0016333",,,,,"06","037",,,"121101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371211011","Block Group 1",,,,375,213,162
"060371211012","Block Group 2, Census Tract 1211.01, Los Angeles County, California","ACSSF","ca","150","00","0016334",,,,,"06","037",,,"121101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371211012","Block Group 2",,,,574,161,413
"060371211021","Block Group 1, Census Tract 1211.02, Los Angeles County, California","ACSSF","ca","150","00","0016335",,,,,"06","037",,,"121102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371211021","Block Group 1",,,,287,148,139
"060371211022","Block Group 2, Census Tract 1211.02, Los Angeles County, California","ACSSF","ca","150","00","0016336",,,,,"06","037",,,"121102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371211022","Block Group 2",,,,264,235,29
"060371211023","Block Group 3, Census Tract 1211.02, Los Angeles County, California","ACSSF","ca","150","00","0016337",,,,,"06","037",,,"121102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371211023","Block Group 3",,,,204,102,102
"060371212101","Block Group 1, Census Tract 1212.10, Los Angeles County, California","ACSSF","ca","150","00","0016338",,,,,"06","037",,,"121210","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371212101","Block Group 1",,,,485,298,187
"060371212102","Block Group 2, Census Tract 1212.10, Los Angeles County, California","ACSSF","ca","150","00","0016339",,,,,"06","037",,,"121210","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371212102","Block Group 2",,,,296,217,79
"060371212211","Block Group 1, Census Tract 1212.21, Los Angeles County, California","ACSSF","ca","150","00","0016340",,,,,"06","037",,,"121221","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371212211","Block Group 1",,,,121,101,20
"060371212212","Block Group 2, Census Tract 1212.21, Los Angeles County, California","ACSSF","ca","150","00","0016341",,,,,"06","037",,,"121221","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371212212","Block Group 2",,,,396,305,91
"060371212221","Block Group 1, Census Tract 1212.22, Los Angeles County, California","ACSSF","ca","150","00","0016342",,,,,"06","037",,,"121222","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371212221","Block Group 1",,,,420,0,420
"060371212222","Block Group 2, Census Tract 1212.22, Los Angeles County, California","ACSSF","ca","150","00","0016343",,,,,"06","037",,,"121222","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371212222","Block Group 2",,,,265,130,135
"060371212223","Block Group 3, Census Tract 1212.22, Los Angeles County, California","ACSSF","ca","150","00","0016344",,,,,"06","037",,,"121222","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371212223","Block Group 3",,,,548,416,132
"060371216001","Block Group 1, Census Tract 1216, Los Angeles County, California","ACSSF","ca","150","00","0016345",,,,,"06","037",,,"121600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371216001","Block Group 1",,,,569,458,111
"060371216002","Block Group 2, Census Tract 1216, Los Angeles County, California","ACSSF","ca","150","00","0016346",,,,,"06","037",,,"121600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371216002","Block Group 2",,,,268,226,42
"060371218011","Block Group 1, Census Tract 1218.01, Los Angeles County, California","ACSSF","ca","150","00","0016347",,,,,"06","037",,,"121801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371218011","Block Group 1",,,,710,157,553
"060371218012","Block Group 2, Census Tract 1218.01, Los Angeles County, California","ACSSF","ca","150","00","0016348",,,,,"06","037",,,"121801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371218012","Block Group 2",,,,408,122,286
"060371218021","Block Group 1, Census Tract 1218.02, Los Angeles County, California","ACSSF","ca","150","00","0016349",,,,,"06","037",,,"121802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371218021","Block Group 1",,,,270,177,93
"060371218022","Block Group 2, Census Tract 1218.02, Los Angeles County, California","ACSSF","ca","150","00","0016350",,,,,"06","037",,,"121802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371218022","Block Group 2",,,,438,278,160
"060371219001","Block Group 1, Census Tract 1219, Los Angeles County, California","ACSSF","ca","150","00","0016351",,,,,"06","037",,,"121900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371219001","Block Group 1",,,,327,125,202
"060371219002","Block Group 2, Census Tract 1219, Los Angeles County, California","ACSSF","ca","150","00","0016352",,,,,"06","037",,,"121900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371219002","Block Group 2",,,,682,326,356
"060371220001","Block Group 1, Census Tract 1220, Los Angeles County, California","ACSSF","ca","150","00","0016353",,,,,"06","037",,,"122000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371220001","Block Group 1",,,,612,459,153
"060371220002","Block Group 2, Census Tract 1220, Los Angeles County, California","ACSSF","ca","150","00","0016354",,,,,"06","037",,,"122000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371220002","Block Group 2",,,,689,357,332
"060371220003","Block Group 3, Census Tract 1220, Los Angeles County, California","ACSSF","ca","150","00","0016355",,,,,"06","037",,,"122000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371220003","Block Group 3",,,,275,225,50
"060371221201","Block Group 1, Census Tract 1221.20, Los Angeles County, California","ACSSF","ca","150","00","0016356",,,,,"06","037",,,"122120","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371221201","Block Group 1",,,,526,265,261
"060371221202","Block Group 2, Census Tract 1221.20, Los Angeles County, California","ACSSF","ca","150","00","0016357",,,,,"06","037",,,"122120","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371221202","Block Group 2",,,,659,403,256
"060371221211","Block Group 1, Census Tract 1221.21, Los Angeles County, California","ACSSF","ca","150","00","0016358",,,,,"06","037",,,"122121","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371221211","Block Group 1",,,,487,105,382
"060371221212","Block Group 2, Census Tract 1221.21, Los Angeles County, California","ACSSF","ca","150","00","0016359",,,,,"06","037",,,"122121","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371221212","Block Group 2",,,,284,211,73
"060371221221","Block Group 1, Census Tract 1221.22, Los Angeles County, California","ACSSF","ca","150","00","0016360",,,,,"06","037",,,"122122","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371221221","Block Group 1",,,,238,151,87
"060371221222","Block Group 2, Census Tract 1221.22, Los Angeles County, California","ACSSF","ca","150","00","0016361",,,,,"06","037",,,"122122","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371221222","Block Group 2",,,,400,6,394
"060371222001","Block Group 1, Census Tract 1222, Los Angeles County, California","ACSSF","ca","150","00","0016362",,,,,"06","037",,,"122200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371222001","Block Group 1",,,,449,252,197
"060371222002","Block Group 2, Census Tract 1222, Los Angeles County, California","ACSSF","ca","150","00","0016363",,,,,"06","037",,,"122200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371222002","Block Group 2",,,,411,186,225
"060371224101","Block Group 1, Census Tract 1224.10, Los Angeles County, California","ACSSF","ca","150","00","0016364",,,,,"06","037",,,"122410","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371224101","Block Group 1",,,,824,154,670
"060371224102","Block Group 2, Census Tract 1224.10, Los Angeles County, California","ACSSF","ca","150","00","0016365",,,,,"06","037",,,"122410","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371224102","Block Group 2",,,,348,44,304
"060371224201","Block Group 1, Census Tract 1224.20, Los Angeles County, California","ACSSF","ca","150","00","0016366",,,,,"06","037",,,"122420","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371224201","Block Group 1",,,,374,206,168
"060371224202","Block Group 2, Census Tract 1224.20, Los Angeles County, California","ACSSF","ca","150","00","0016367",,,,,"06","037",,,"122420","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371224202","Block Group 2",,,,489,185,304
"060371224203","Block Group 3, Census Tract 1224.20, Los Angeles County, California","ACSSF","ca","150","00","0016368",,,,,"06","037",,,"122420","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371224203","Block Group 3",,,,477,34,443
"060371230101","Block Group 1, Census Tract 1230.10, Los Angeles County, California","ACSSF","ca","150","00","0016369",,,,,"06","037",,,"123010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371230101","Block Group 1",,,,645,224,421
"060371230102","Block Group 2, Census Tract 1230.10, Los Angeles County, California","ACSSF","ca","150","00","0016370",,,,,"06","037",,,"123010","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371230102","Block Group 2",,,,360,108,252
"060371230201","Block Group 1, Census Tract 1230.20, Los Angeles County, California","ACSSF","ca","150","00","0016371",,,,,"06","037",,,"123020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371230201","Block Group 1",,,,425,244,181
"060371230202","Block Group 2, Census Tract 1230.20, Los Angeles County, California","ACSSF","ca","150","00","0016372",,,,,"06","037",,,"123020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371230202","Block Group 2",,,,328,194,134
"060371231031","Block Group 1, Census Tract 1231.03, Los Angeles County, California","ACSSF","ca","150","00","0016373",,,,,"06","037",,,"123103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371231031","Block Group 1",,,,669,280,389
"060371231032","Block Group 2, Census Tract 1231.03, Los Angeles County, California","ACSSF","ca","150","00","0016374",,,,,"06","037",,,"123103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371231032","Block Group 2",,,,950,337,613
"060371231041","Block Group 1, Census Tract 1231.04, Los Angeles County, California","ACSSF","ca","150","00","0016375",,,,,"06","037",,,"123104","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371231041","Block Group 1",,,,493,200,293
"060371231042","Block Group 2, Census Tract 1231.04, Los Angeles County, California","ACSSF","ca","150","00","0016376",,,,,"06","037",,,"123104","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371231042","Block Group 2",,,,663,126,537
"060371231043","Block Group 3, Census Tract 1231.04, Los Angeles County, California","ACSSF","ca","150","00","0016377",,,,,"06","037",,,"123104","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371231043","Block Group 3",,,,425,224,201
"060371232031","Block Group 1, Census Tract 1232.03, Los Angeles County, California","ACSSF","ca","150","00","0016378",,,,,"06","037",,,"123203","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371232031","Block Group 1",,,,374,18,356
"060371232032","Block Group 2, Census Tract 1232.03, Los Angeles County, California","ACSSF","ca","150","00","0016379",,,,,"06","037",,,"123203","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371232032","Block Group 2",,,,268,23,245
"060371232033","Block Group 3, Census Tract 1232.03, Los Angeles County, California","ACSSF","ca","150","00","0016380",,,,,"06","037",,,"123203","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371232033","Block Group 3",,,,339,83,256
"060371232041","Block Group 1, Census Tract 1232.04, Los Angeles County, California","ACSSF","ca","150","00","0016381",,,,,"06","037",,,"123204","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371232041","Block Group 1",,,,481,10,471
"060371232042","Block Group 2, Census Tract 1232.04, Los Angeles County, California","ACSSF","ca","150","00","0016382",,,,,"06","037",,,"123204","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371232042","Block Group 2",,,,535,184,351
"060371232051","Block Group 1, Census Tract 1232.05, Los Angeles County, California","ACSSF","ca","150","00","0016383",,,,,"06","037",,,"123205","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371232051","Block Group 1",,,,396,96,300
"060371232052","Block Group 2, Census Tract 1232.05, Los Angeles County, California","ACSSF","ca","150","00","0016384",,,,,"06","037",,,"123205","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371232052","Block Group 2",,,,368,56,312
"060371232061","Block Group 1, Census Tract 1232.06, Los Angeles County, California","ACSSF","ca","150","00","0016385",,,,,"06","037",,,"123206","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371232061","Block Group 1",,,,792,170,622
"060371233011","Block Group 1, Census Tract 1233.01, Los Angeles County, California","ACSSF","ca","150","00","0016386",,,,,"06","037",,,"123301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371233011","Block Group 1",,,,888,513,375
"060371233012","Block Group 2, Census Tract 1233.01, Los Angeles County, California","ACSSF","ca","150","00","0016387",,,,,"06","037",,,"123301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371233012","Block Group 2",,,,737,166,571
"060371233031","Block Group 1, Census Tract 1233.03, Los Angeles County, California","ACSSF","ca","150","00","0016388",,,,,"06","037",,,"123303","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371233031","Block Group 1",,,,272,112,160
"060371233032","Block Group 2, Census Tract 1233.03, Los Angeles County, California","ACSSF","ca","150","00","0016389",,,,,"06","037",,,"123303","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371233032","Block Group 2",,,,621,182,439
"060371233041","Block Group 1, Census Tract 1233.04, Los Angeles County, California","ACSSF","ca","150","00","0016390",,,,,"06","037",,,"123304","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371233041","Block Group 1",,,,921,314,607
"060371233042","Block Group 2, Census Tract 1233.04, Los Angeles County, California","ACSSF","ca","150","00","0016391",,,,,"06","037",,,"123304","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371233042","Block Group 2",,,,232,81,151
"060371233043","Block Group 3, Census Tract 1233.04, Los Angeles County, California","ACSSF","ca","150","00","0016392",,,,,"06","037",,,"123304","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371233043","Block Group 3",,,,596,8,588
"060371234101","Block Group 1, Census Tract 1234.10, Los Angeles County, California","ACSSF","ca","150","00","0016393",,,,,"06","037",,,"123410","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371234101","Block Group 1",,,,875,98,777
"060371234102","Block Group 2, Census Tract 1234.10, Los Angeles County, California","ACSSF","ca","150","00","0016394",,,,,"06","037",,,"123410","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371234102","Block Group 2",,,,337,165,172
"060371234201","Block Group 1, Census Tract 1234.20, Los Angeles County, California","ACSSF","ca","150","00","0016395",,,,,"06","037",,,"123420","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371234201","Block Group 1",,,,998,244,754
"060371234202","Block Group 2, Census Tract 1234.20, Los Angeles County, California","ACSSF","ca","150","00","0016396",,,,,"06","037",,,"123420","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371234202","Block Group 2",,,,243,119,124
"060371234203","Block Group 3, Census Tract 1234.20, Los Angeles County, California","ACSSF","ca","150","00","0016397",,,,,"06","037",,,"123420","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371234203","Block Group 3",,,,382,172,210
"060371235101","Block Group 1, Census Tract 1235.10, Los Angeles County, California","ACSSF","ca","150","00","0016398",,,,,"06","037",,,"123510","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371235101","Block Group 1",,,,836,211,625
"060371235102","Block Group 2, Census Tract 1235.10, Los Angeles County, California","ACSSF","ca","150","00","0016399",,,,,"06","037",,,"123510","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371235102","Block Group 2",,,,785,141,644
"060371235201","Block Group 1, Census Tract 1235.20, Los Angeles County, California","ACSSF","ca","150","00","0016400",,,,,"06","037",,,"123520","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371235201","Block Group 1",,,,761,292,469
"060371236011","Block Group 1, Census Tract 1236.01, Los Angeles County, California","ACSSF","ca","150","00","0016401",,,,,"06","037",,,"123601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371236011","Block Group 1",,,,402,130,272
"060371236012","Block Group 2, Census Tract 1236.01, Los Angeles County, California","ACSSF","ca","150","00","0016402",,,,,"06","037",,,"123601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371236012","Block Group 2",,,,944,440,504
"060371236013","Block Group 3, Census Tract 1236.01, Los Angeles County, California","ACSSF","ca","150","00","0016403",,,,,"06","037",,,"123601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371236013","Block Group 3",,,,551,209,342
"060371236021","Block Group 1, Census Tract 1236.02, Los Angeles County, California","ACSSF","ca","150","00","0016404",,,,,"06","037",,,"123602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371236021","Block Group 1",,,,679,256,423
"060371236022","Block Group 2, Census Tract 1236.02, Los Angeles County, California","ACSSF","ca","150","00","0016405",,,,,"06","037",,,"123602","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371236022","Block Group 2",,,,193,98,95
"060371236023","Block Group 3, Census Tract 1236.02, Los Angeles County, California","ACSSF","ca","150","00","0016406",,,,,"06","037",,,"123602","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371236023","Block Group 3",,,,363,181,182
"060371237001","Block Group 1, Census Tract 1237, Los Angeles County, California","ACSSF","ca","150","00","0016407",,,,,"06","037",,,"123700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371237001","Block Group 1",,,,260,183,77
"060371237002","Block Group 2, Census Tract 1237, Los Angeles County, California","ACSSF","ca","150","00","0016408",,,,,"06","037",,,"123700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371237002","Block Group 2",,,,258,162,96
"060371237003","Block Group 3, Census Tract 1237, Los Angeles County, California","ACSSF","ca","150","00","0016409",,,,,"06","037",,,"123700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371237003","Block Group 3",,,,514,160,354
"060371237004","Block Group 4, Census Tract 1237, Los Angeles County, California","ACSSF","ca","150","00","0016410",,,,,"06","037",,,"123700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371237004","Block Group 4",,,,640,237,403
